ccode1,stateabb1,ccode2,stateabb2,year,defense,neutrality,nonaggression,entente
56,SLU,58,AAB,1989,1,0,1,1
56,SLU,58,AAB,1990,1,0,1,1
56,SLU,58,AAB,1991,1,0,1,1
56,SLU,58,AAB,1992,1,0,1,1
56,SLU,58,AAB,1993,1,0,1,1
56,SLU,58,AAB,1994,1,0,1,1
56,SLU,58,AAB,1995,1,0,1,1
56,SLU,58,AAB,1996,1,0,1,1
56,SLU,58,AAB,1997,1,0,1,1
56,SLU,58,AAB,1998,1,0,1,1
56,SLU,58,AAB,1999,1,0,1,1
56,SLU,58,AAB,2000,1,0,1,1
56,SLU,58,AAB,2001,1,0,1,1
56,SLU,58,AAB,2002,1,0,1,1
56,SLU,58,AAB,2003,1,0,1,1
56,SLU,58,AAB,2004,1,0,1,1
56,SLU,58,AAB,2005,1,0,1,1
56,SLU,58,AAB,2006,1,0,1,1
56,SLU,58,AAB,2007,1,0,1,1
56,SLU,58,AAB,2008,1,0,1,1
56,SLU,58,AAB,2009,1,0,1,1
56,SLU,58,AAB,2010,1,0,1,1
56,SLU,58,AAB,2011,1,0,1,1
56,SLU,58,AAB,2012,1,0,1,1
56,SLU,60,SKN,1981,1,0,0,0
56,SLU,60,SKN,1982,1,0,0,0
56,SLU,60,SKN,1983,1,0,0,0
56,SLU,60,SKN,1984,1,0,1,1
56,SLU,60,SKN,1985,1,0,1,1
56,SLU,60,SKN,1986,1,0,1,1
56,SLU,60,SKN,1987,1,0,1,1
56,SLU,60,SKN,1988,1,0,1,1
56,SLU,60,SKN,1989,1,0,1,1
56,SLU,60,SKN,1990,1,0,1,1
56,SLU,60,SKN,1991,1,0,1,1
56,SLU,60,SKN,1992,1,0,1,1
56,SLU,60,SKN,1993,1,0,1,1
56,SLU,60,SKN,1994,1,0,1,1
56,SLU,60,SKN,1995,1,0,1,1
56,SLU,60,SKN,1996,1,0,1,1
56,SLU,60,SKN,1997,1,0,1,1
56,SLU,60,SKN,1998,1,0,1,1
56,SLU,60,SKN,1999,1,0,1,1
56,SLU,60,SKN,2000,1,0,1,1
56,SLU,60,SKN,2001,1,0,1,1
56,SLU,60,SKN,2002,1,0,1,1
56,SLU,60,SKN,2003,1,0,1,1
56,SLU,60,SKN,2004,1,0,1,1
56,SLU,60,SKN,2005,1,0,1,1
56,SLU,60,SKN,2006,1,0,1,1
56,SLU,60,SKN,2007,1,0,1,1
56,SLU,60,SKN,2008,1,0,1,1
56,SLU,60,SKN,2009,1,0,1,1
56,SLU,60,SKN,2010,1,0,1,1
56,SLU,60,SKN,2011,1,0,1,1
56,SLU,60,SKN,2012,1,0,1,1
56,SLU,70,MEX,1979,1,0,1,1
56,SLU,70,MEX,1980,1,0,1,1
56,SLU,70,MEX,1981,1,0,1,1
56,SLU,70,MEX,1982,1,0,1,1
56,SLU,70,MEX,1983,1,0,1,1
56,SLU,70,MEX,1984,1,0,1,1
56,SLU,70,MEX,1985,1,0,1,1
56,SLU,70,MEX,1986,1,0,1,1
56,SLU,70,MEX,1987,1,0,1,1
56,SLU,70,MEX,1988,1,0,1,1
56,SLU,70,MEX,1989,1,0,1,1
56,SLU,70,MEX,1990,1,0,1,1
56,SLU,70,MEX,1991,1,0,1,1
56,SLU,70,MEX,1992,1,0,1,1
56,SLU,70,MEX,1993,1,0,1,1
56,SLU,70,MEX,1994,1,0,1,1
56,SLU,70,MEX,1995,1,0,1,1
56,SLU,70,MEX,1996,1,0,1,1
56,SLU,70,MEX,1997,1,0,1,1
56,SLU,70,MEX,1998,1,0,1,1
56,SLU,70,MEX,1999,1,0,1,1
56,SLU,70,MEX,2000,1,0,1,1
56,SLU,70,MEX,2001,1,0,1,1
56,SLU,70,MEX,2002,1,0,1,1
56,SLU,70,MEX,2003,1,0,1,1
56,SLU,70,MEX,2004,1,0,1,1
56,SLU,70,MEX,2005,1,0,1,1
56,SLU,70,MEX,2006,1,0,1,1
56,SLU,70,MEX,2007,1,0,1,1
56,SLU,70,MEX,2008,1,0,1,1
56,SLU,70,MEX,2009,1,0,1,1
56,SLU,70,MEX,2010,1,0,1,1
56,SLU,70,MEX,2011,1,0,1,1
56,SLU,70,MEX,2012,1,0,1,1
56,SLU,80,BLZ,1991,1,0,1,1
56,SLU,80,BLZ,1992,1,0,1,1
56,SLU,80,BLZ,1993,1,0,1,1
56,SLU,80,BLZ,1994,1,0,1,1
56,SLU,80,BLZ,1995,1,0,1,1
56,SLU,80,BLZ,1996,1,0,1,1
56,SLU,80,BLZ,1997,1,0,1,1
56,SLU,80,BLZ,1998,1,0,1,1
56,SLU,80,BLZ,1999,1,0,1,1
56,SLU,80,BLZ,2000,1,0,1,1
56,SLU,80,BLZ,2001,1,0,1,1
56,SLU,80,BLZ,2002,1,0,1,1
56,SLU,80,BLZ,2003,1,0,1,1
56,SLU,80,BLZ,2004,1,0,1,1
56,SLU,80,BLZ,2005,1,0,1,1
56,SLU,80,BLZ,2006,1,0,1,1
56,SLU,80,BLZ,2007,1,0,1,1
56,SLU,80,BLZ,2008,1,0,1,1
56,SLU,80,BLZ,2009,1,0,1,1
56,SLU,80,BLZ,2010,1,0,1,1
56,SLU,80,BLZ,2011,1,0,1,1
56,SLU,80,BLZ,2012,1,0,1,1
56,SLU,90,GUA,1979,1,0,1,1
56,SLU,90,GUA,1980,1,0,1,1
56,SLU,90,GUA,1981,1,0,1,1
56,SLU,90,GUA,1982,1,0,1,1
56,SLU,90,GUA,1983,1,0,1,1
56,SLU,90,GUA,1984,1,0,1,1
56,SLU,90,GUA,1985,1,0,1,1
56,SLU,90,GUA,1986,1,0,1,1
56,SLU,90,GUA,1987,1,0,1,1
56,SLU,90,GUA,1988,1,0,1,1
56,SLU,90,GUA,1989,1,0,1,1
56,SLU,90,GUA,1990,1,0,1,1
56,SLU,90,GUA,1991,1,0,1,1
56,SLU,90,GUA,1992,1,0,1,1
56,SLU,90,GUA,1993,1,0,1,1
56,SLU,90,GUA,1994,1,0,1,1
56,SLU,90,GUA,1995,1,0,1,1
56,SLU,90,GUA,1996,1,0,1,1
56,SLU,90,GUA,1997,1,0,1,1
56,SLU,90,GUA,1998,1,0,1,1
56,SLU,90,GUA,1999,1,0,1,1
56,SLU,90,GUA,2000,1,0,1,1
56,SLU,90,GUA,2001,1,0,1,1
56,SLU,90,GUA,2002,1,0,1,1
56,SLU,90,GUA,2003,1,0,1,1
56,SLU,90,GUA,2004,1,0,1,1
56,SLU,90,GUA,2005,1,0,1,1
56,SLU,90,GUA,2006,1,0,1,1
56,SLU,90,GUA,2007,1,0,1,1
56,SLU,90,GUA,2008,1,0,1,1
56,SLU,90,GUA,2009,1,0,1,1
56,SLU,90,GUA,2010,1,0,1,1
56,SLU,90,GUA,2011,1,0,1,1
56,SLU,90,GUA,2012,1,0,1,1
56,SLU,91,HON,1979,1,0,1,1
56,SLU,91,HON,1980,1,0,1,1
56,SLU,91,HON,1981,1,0,1,1
56,SLU,91,HON,1982,1,0,1,1
56,SLU,91,HON,1983,1,0,1,1
56,SLU,91,HON,1984,1,0,1,1
56,SLU,91,HON,1985,1,0,1,1
56,SLU,91,HON,1986,1,0,1,1
56,SLU,91,HON,1987,1,0,1,1
56,SLU,91,HON,1988,1,0,1,1
56,SLU,91,HON,1989,1,0,1,1
56,SLU,91,HON,1990,1,0,1,1
56,SLU,91,HON,1991,1,0,1,1
56,SLU,91,HON,1992,1,0,1,1
56,SLU,91,HON,1993,1,0,1,1
56,SLU,91,HON,1994,1,0,1,1
56,SLU,91,HON,1995,1,0,1,1
56,SLU,91,HON,1996,1,0,1,1
56,SLU,91,HON,1997,1,0,1,1
56,SLU,91,HON,1998,1,0,1,1
56,SLU,91,HON,1999,1,0,1,1
56,SLU,91,HON,2000,1,0,1,1
56,SLU,91,HON,2001,1,0,1,1
56,SLU,91,HON,2002,1,0,1,1
56,SLU,91,HON,2003,1,0,1,1
56,SLU,91,HON,2004,1,0,1,1
56,SLU,91,HON,2005,1,0,1,1
56,SLU,91,HON,2006,1,0,1,1
56,SLU,91,HON,2007,1,0,1,1
56,SLU,91,HON,2008,1,0,1,1
56,SLU,91,HON,2009,1,0,1,1
56,SLU,91,HON,2010,1,0,1,1
56,SLU,91,HON,2011,1,0,1,1
56,SLU,91,HON,2012,1,0,1,1
56,SLU,92,SAL,1979,1,0,1,1
56,SLU,92,SAL,1980,1,0,1,1
56,SLU,92,SAL,1981,1,0,1,1
56,SLU,92,SAL,1982,1,0,1,1
56,SLU,92,SAL,1983,1,0,1,1
56,SLU,92,SAL,1984,1,0,1,1
56,SLU,92,SAL,1985,1,0,1,1
56,SLU,92,SAL,1986,1,0,1,1
56,SLU,92,SAL,1987,1,0,1,1
56,SLU,92,SAL,1988,1,0,1,1
56,SLU,92,SAL,1989,1,0,1,1
56,SLU,92,SAL,1990,1,0,1,1
56,SLU,92,SAL,1991,1,0,1,1
56,SLU,92,SAL,1992,1,0,1,1
56,SLU,92,SAL,1993,1,0,1,1
56,SLU,92,SAL,1994,1,0,1,1
56,SLU,92,SAL,1995,1,0,1,1
56,SLU,92,SAL,1996,1,0,1,1
56,SLU,92,SAL,1997,1,0,1,1
56,SLU,92,SAL,1998,1,0,1,1
56,SLU,92,SAL,1999,1,0,1,1
56,SLU,92,SAL,2000,1,0,1,1
56,SLU,92,SAL,2001,1,0,1,1
56,SLU,92,SAL,2002,1,0,1,1
56,SLU,92,SAL,2003,1,0,1,1
56,SLU,92,SAL,2004,1,0,1,1
56,SLU,92,SAL,2005,1,0,1,1
56,SLU,92,SAL,2006,1,0,1,1
56,SLU,92,SAL,2007,1,0,1,1
56,SLU,92,SAL,2008,1,0,1,1
56,SLU,92,SAL,2009,1,0,1,1
56,SLU,92,SAL,2010,1,0,1,1
56,SLU,92,SAL,2011,1,0,1,1
56,SLU,92,SAL,2012,1,0,1,1
56,SLU,93,NIC,1979,1,0,1,1
56,SLU,93,NIC,1980,1,0,1,1
56,SLU,93,NIC,1981,1,0,1,1
56,SLU,93,NIC,1982,1,0,1,1
56,SLU,93,NIC,1983,1,0,1,1
56,SLU,93,NIC,1984,1,0,1,1
56,SLU,93,NIC,1985,1,0,1,1
56,SLU,93,NIC,1986,1,0,1,1
56,SLU,93,NIC,1987,1,0,1,1
56,SLU,93,NIC,1988,1,0,1,1
56,SLU,93,NIC,1989,1,0,1,1
56,SLU,93,NIC,1990,1,0,1,1
56,SLU,93,NIC,1991,1,0,1,1
56,SLU,93,NIC,1992,1,0,1,1
56,SLU,93,NIC,1993,1,0,1,1
56,SLU,93,NIC,1994,1,0,1,1
56,SLU,93,NIC,1995,1,0,1,1
56,SLU,93,NIC,1996,1,0,1,1
56,SLU,93,NIC,1997,1,0,1,1
56,SLU,93,NIC,1998,1,0,1,1
56,SLU,93,NIC,1999,1,0,1,1
56,SLU,93,NIC,2000,1,0,1,1
56,SLU,93,NIC,2001,1,0,1,1
56,SLU,93,NIC,2002,1,0,1,1
56,SLU,93,NIC,2003,1,0,1,1
56,SLU,93,NIC,2004,1,0,1,1
56,SLU,93,NIC,2005,1,0,1,1
56,SLU,93,NIC,2006,1,0,1,1
56,SLU,93,NIC,2007,1,0,1,1
56,SLU,93,NIC,2008,1,0,1,1
56,SLU,93,NIC,2009,1,0,1,1
56,SLU,93,NIC,2010,1,0,1,1
56,SLU,93,NIC,2011,1,0,1,1
56,SLU,93,NIC,2012,1,0,1,1
56,SLU,94,COS,1979,1,0,1,1
56,SLU,94,COS,1980,1,0,1,1
56,SLU,94,COS,1981,1,0,1,1
56,SLU,94,COS,1982,1,0,1,1
56,SLU,94,COS,1983,1,0,1,1
56,SLU,94,COS,1984,1,0,1,1
56,SLU,94,COS,1985,1,0,1,1
56,SLU,94,COS,1986,1,0,1,1
56,SLU,94,COS,1987,1,0,1,1
56,SLU,94,COS,1988,1,0,1,1
56,SLU,94,COS,1989,1,0,1,1
56,SLU,94,COS,1990,1,0,1,1
56,SLU,94,COS,1991,1,0,1,1
56,SLU,94,COS,1992,1,0,1,1
56,SLU,94,COS,1993,1,0,1,1
56,SLU,94,COS,1994,1,0,1,1
56,SLU,94,COS,1995,1,0,1,1
56,SLU,94,COS,1996,1,0,1,1
56,SLU,94,COS,1997,1,0,1,1
56,SLU,94,COS,1998,1,0,1,1
56,SLU,94,COS,1999,1,0,1,1
56,SLU,94,COS,2000,1,0,1,1
56,SLU,94,COS,2001,1,0,1,1
56,SLU,94,COS,2002,1,0,1,1
56,SLU,94,COS,2003,1,0,1,1
56,SLU,94,COS,2004,1,0,1,1
56,SLU,94,COS,2005,1,0,1,1
56,SLU,94,COS,2006,1,0,1,1
56,SLU,94,COS,2007,1,0,1,1
56,SLU,94,COS,2008,1,0,1,1
56,SLU,94,COS,2009,1,0,1,1
56,SLU,94,COS,2010,1,0,1,1
56,SLU,94,COS,2011,1,0,1,1
56,SLU,94,COS,2012,1,0,1,1
56,SLU,95,PAN,1979,1,0,1,1
56,SLU,95,PAN,1980,1,0,1,1
56,SLU,95,PAN,1981,1,0,1,1
56,SLU,95,PAN,1982,1,0,1,1
56,SLU,95,PAN,1983,1,0,1,1
56,SLU,95,PAN,1984,1,0,1,1
56,SLU,95,PAN,1985,1,0,1,1
56,SLU,95,PAN,1986,1,0,1,1
56,SLU,95,PAN,1987,1,0,1,1
56,SLU,95,PAN,1988,1,0,1,1
56,SLU,95,PAN,1989,1,0,1,1
56,SLU,95,PAN,1990,1,0,1,1
56,SLU,95,PAN,1991,1,0,1,1
56,SLU,95,PAN,1992,1,0,1,1
56,SLU,95,PAN,1993,1,0,1,1
56,SLU,95,PAN,1994,1,0,1,1
56,SLU,95,PAN,1995,1,0,1,1
56,SLU,95,PAN,1996,1,0,1,1
56,SLU,95,PAN,1997,1,0,1,1
56,SLU,95,PAN,1998,1,0,1,1
56,SLU,95,PAN,1999,1,0,1,1
56,SLU,95,PAN,2000,1,0,1,1
56,SLU,95,PAN,2001,1,0,1,1
56,SLU,95,PAN,2002,1,0,1,1
56,SLU,95,PAN,2003,1,0,1,1
56,SLU,95,PAN,2004,1,0,1,1
56,SLU,95,PAN,2005,1,0,1,1
56,SLU,95,PAN,2006,1,0,1,1
56,SLU,95,PAN,2007,1,0,1,1
56,SLU,95,PAN,2008,1,0,1,1
56,SLU,95,PAN,2009,1,0,1,1
56,SLU,95,PAN,2010,1,0,1,1
56,SLU,95,PAN,2011,1,0,1,1
56,SLU,95,PAN,2012,1,0,1,1
56,SLU,100,COL,1979,1,0,1,1
56,SLU,100,COL,1980,1,0,1,1
56,SLU,100,COL,1981,1,0,1,1
56,SLU,100,COL,1982,1,0,1,1
56,SLU,100,COL,1983,1,0,1,1
56,SLU,100,COL,1984,1,0,1,1
56,SLU,100,COL,1985,1,0,1,1
56,SLU,100,COL,1986,1,0,1,1
56,SLU,100,COL,1987,1,0,1,1
56,SLU,100,COL,1988,1,0,1,1
56,SLU,100,COL,1989,1,0,1,1
56,SLU,100,COL,1990,1,0,1,1
56,SLU,100,COL,1991,1,0,1,1
56,SLU,100,COL,1992,1,0,1,1
56,SLU,100,COL,1993,1,0,1,1
56,SLU,100,COL,1994,1,0,1,1
56,SLU,100,COL,1995,1,0,1,1
56,SLU,100,COL,1996,1,0,1,1
56,SLU,100,COL,1997,1,0,1,1
56,SLU,100,COL,1998,1,0,1,1
56,SLU,100,COL,1999,1,0,1,1
56,SLU,100,COL,2000,1,0,1,1
56,SLU,100,COL,2001,1,0,1,1
56,SLU,100,COL,2002,1,0,1,1
56,SLU,100,COL,2003,1,0,1,1
56,SLU,100,COL,2004,1,0,1,1
56,SLU,100,COL,2005,1,0,1,1
56,SLU,100,COL,2006,1,0,1,1
56,SLU,100,COL,2007,1,0,1,1
56,SLU,100,COL,2008,1,0,1,1
56,SLU,100,COL,2009,1,0,1,1
56,SLU,100,COL,2010,1,0,1,1
56,SLU,100,COL,2011,1,0,1,1
56,SLU,100,COL,2012,1,0,1,1
56,SLU,101,VEN,1979,1,0,1,1
56,SLU,101,VEN,1980,1,0,1,1
56,SLU,101,VEN,1981,1,0,1,1
56,SLU,101,VEN,1982,1,0,1,1
56,SLU,101,VEN,1983,1,0,1,1
56,SLU,101,VEN,1984,1,0,1,1
56,SLU,101,VEN,1985,1,0,1,1
56,SLU,101,VEN,1986,1,0,1,1
56,SLU,101,VEN,1987,1,0,1,1
56,SLU,101,VEN,1988,1,0,1,1
56,SLU,101,VEN,1989,1,0,1,1
56,SLU,101,VEN,1990,1,0,1,1
56,SLU,101,VEN,1991,1,0,1,1
56,SLU,101,VEN,1992,1,0,1,1
56,SLU,101,VEN,1993,1,0,1,1
56,SLU,101,VEN,1994,1,0,1,1
56,SLU,101,VEN,1995,1,0,1,1
56,SLU,101,VEN,1996,1,0,1,1
56,SLU,101,VEN,1997,1,0,1,1
56,SLU,101,VEN,1998,1,0,1,1
56,SLU,101,VEN,1999,1,0,1,1
56,SLU,101,VEN,2000,1,0,1,1
56,SLU,101,VEN,2001,1,0,1,1
56,SLU,101,VEN,2002,1,0,1,1
56,SLU,101,VEN,2003,1,0,1,1
56,SLU,101,VEN,2004,1,0,1,1
56,SLU,101,VEN,2005,1,0,1,1
56,SLU,101,VEN,2006,1,0,1,1
56,SLU,101,VEN,2007,1,0,1,1
56,SLU,101,VEN,2008,1,0,1,1
56,SLU,101,VEN,2009,1,0,1,1
56,SLU,101,VEN,2010,1,0,1,1
56,SLU,101,VEN,2011,1,0,1,1
56,SLU,101,VEN,2012,1,0,1,1
56,SLU,110,GUY,1991,1,0,1,1
56,SLU,110,GUY,1992,1,0,1,1
56,SLU,110,GUY,1993,1,0,1,1
56,SLU,110,GUY,1994,1,0,1,1
56,SLU,110,GUY,1995,1,0,1,1
56,SLU,110,GUY,1996,1,0,1,1
56,SLU,110,GUY,1997,1,0,1,1
56,SLU,110,GUY,1998,1,0,1,1
56,SLU,110,GUY,1999,1,0,1,1
56,SLU,110,GUY,2000,1,0,1,1
56,SLU,110,GUY,2001,1,0,1,1
56,SLU,110,GUY,2002,1,0,1,1
56,SLU,110,GUY,2003,1,0,1,1
56,SLU,110,GUY,2004,1,0,1,1
56,SLU,110,GUY,2005,1,0,1,1
56,SLU,110,GUY,2006,1,0,1,1
56,SLU,110,GUY,2007,1,0,1,1
56,SLU,110,GUY,2008,1,0,1,1
56,SLU,110,GUY,2009,1,0,1,1
56,SLU,110,GUY,2010,1,0,1,1
56,SLU,110,GUY,2011,1,0,1,1
56,SLU,110,GUY,2012,1,0,1,1
56,SLU,115,SUR,1979,1,0,1,1
56,SLU,115,SUR,1980,1,0,1,1
56,SLU,115,SUR,1981,1,0,1,1
56,SLU,115,SUR,1982,1,0,1,1
56,SLU,115,SUR,1983,1,0,1,1
56,SLU,115,SUR,1984,1,0,1,1
56,SLU,115,SUR,1985,1,0,1,1
56,SLU,115,SUR,1986,1,0,1,1
56,SLU,115,SUR,1987,1,0,1,1
56,SLU,115,SUR,1988,1,0,1,1
56,SLU,115,SUR,1989,1,0,1,1
56,SLU,115,SUR,1990,1,0,1,1
56,SLU,115,SUR,1991,1,0,1,1
56,SLU,115,SUR,1992,1,0,1,1
56,SLU,115,SUR,1993,1,0,1,1
56,SLU,115,SUR,1994,1,0,1,1
56,SLU,115,SUR,1995,1,0,1,1
56,SLU,115,SUR,1996,1,0,1,1
56,SLU,115,SUR,1997,1,0,1,1
56,SLU,115,SUR,1998,1,0,1,1
56,SLU,115,SUR,1999,1,0,1,1
56,SLU,115,SUR,2000,1,0,1,1
56,SLU,115,SUR,2001,1,0,1,1
56,SLU,115,SUR,2002,1,0,1,1
56,SLU,115,SUR,2003,1,0,1,1
56,SLU,115,SUR,2004,1,0,1,1
56,SLU,115,SUR,2005,1,0,1,1
56,SLU,115,SUR,2006,1,0,1,1
56,SLU,115,SUR,2007,1,0,1,1
56,SLU,115,SUR,2008,1,0,1,1
56,SLU,115,SUR,2009,1,0,1,1
56,SLU,115,SUR,2010,1,0,1,1
56,SLU,115,SUR,2011,1,0,1,1
56,SLU,115,SUR,2012,1,0,1,1
56,SLU,130,ECU,1979,1,0,1,1
56,SLU,130,ECU,1980,1,0,1,1
56,SLU,130,ECU,1981,1,0,1,1
56,SLU,130,ECU,1982,1,0,1,1
56,SLU,130,ECU,1983,1,0,1,1
56,SLU,130,ECU,1984,1,0,1,1
56,SLU,130,ECU,1985,1,0,1,1
56,SLU,130,ECU,1986,1,0,1,1
56,SLU,130,ECU,1987,1,0,1,1
56,SLU,130,ECU,1988,1,0,1,1
56,SLU,130,ECU,1989,1,0,1,1
56,SLU,130,ECU,1990,1,0,1,1
56,SLU,130,ECU,1991,1,0,1,1
56,SLU,130,ECU,1992,1,0,1,1
56,SLU,130,ECU,1993,1,0,1,1
56,SLU,130,ECU,1994,1,0,1,1
56,SLU,130,ECU,1995,1,0,1,1
56,SLU,130,ECU,1996,1,0,1,1
56,SLU,130,ECU,1997,1,0,1,1
56,SLU,130,ECU,1998,1,0,1,1
56,SLU,130,ECU,1999,1,0,1,1
56,SLU,130,ECU,2000,1,0,1,1
56,SLU,130,ECU,2001,1,0,1,1
56,SLU,130,ECU,2002,1,0,1,1
56,SLU,130,ECU,2003,1,0,1,1
56,SLU,130,ECU,2004,1,0,1,1
56,SLU,130,ECU,2005,1,0,1,1
56,SLU,130,ECU,2006,1,0,1,1
56,SLU,130,ECU,2007,1,0,1,1
56,SLU,130,ECU,2008,1,0,1,1
56,SLU,130,ECU,2009,1,0,1,1
56,SLU,130,ECU,2010,1,0,1,1
56,SLU,130,ECU,2011,1,0,1,1
56,SLU,130,ECU,2012,1,0,1,1
56,SLU,135,PER,1979,1,0,1,1
56,SLU,135,PER,1980,1,0,1,1
56,SLU,135,PER,1981,1,0,1,1
56,SLU,135,PER,1982,1,0,1,1
56,SLU,135,PER,1983,1,0,1,1
56,SLU,135,PER,1984,1,0,1,1
56,SLU,135,PER,1985,1,0,1,1
56,SLU,135,PER,1986,1,0,1,1
56,SLU,135,PER,1987,1,0,1,1
56,SLU,135,PER,1988,1,0,1,1
56,SLU,135,PER,1989,1,0,1,1
56,SLU,135,PER,1990,1,0,1,1
56,SLU,135,PER,1991,1,0,1,1
56,SLU,135,PER,1992,1,0,1,1
56,SLU,135,PER,1993,1,0,1,1
56,SLU,135,PER,1994,1,0,1,1
56,SLU,135,PER,1995,1,0,1,1
56,SLU,135,PER,1996,1,0,1,1
56,SLU,135,PER,1997,1,0,1,1
56,SLU,135,PER,1998,1,0,1,1
56,SLU,135,PER,1999,1,0,1,1
56,SLU,135,PER,2000,1,0,1,1
56,SLU,135,PER,2001,1,0,1,1
56,SLU,135,PER,2002,1,0,1,1
56,SLU,135,PER,2003,1,0,1,1
56,SLU,135,PER,2004,1,0,1,1
56,SLU,135,PER,2005,1,0,1,1
56,SLU,135,PER,2006,1,0,1,1
56,SLU,135,PER,2007,1,0,1,1
56,SLU,135,PER,2008,1,0,1,1
56,SLU,135,PER,2009,1,0,1,1
56,SLU,135,PER,2010,1,0,1,1
56,SLU,135,PER,2011,1,0,1,1
56,SLU,135,PER,2012,1,0,1,1
56,SLU,140,BRA,1979,1,0,1,1
56,SLU,140,BRA,1980,1,0,1,1
56,SLU,140,BRA,1981,1,0,1,1
56,SLU,140,BRA,1982,1,0,1,1
56,SLU,140,BRA,1983,1,0,1,1
56,SLU,140,BRA,1984,1,0,1,1
56,SLU,140,BRA,1985,1,0,1,1
56,SLU,140,BRA,1986,1,0,1,1
56,SLU,140,BRA,1987,1,0,1,1
56,SLU,140,BRA,1988,1,0,1,1
56,SLU,140,BRA,1989,1,0,1,1
56,SLU,140,BRA,1990,1,0,1,1
56,SLU,140,BRA,1991,1,0,1,1
56,SLU,140,BRA,1992,1,0,1,1
56,SLU,140,BRA,1993,1,0,1,1
56,SLU,140,BRA,1994,1,0,1,1
56,SLU,140,BRA,1995,1,0,1,1
56,SLU,140,BRA,1996,1,0,1,1
56,SLU,140,BRA,1997,1,0,1,1
56,SLU,140,BRA,1998,1,0,1,1
56,SLU,140,BRA,1999,1,0,1,1
56,SLU,140,BRA,2000,1,0,1,1
56,SLU,140,BRA,2001,1,0,1,1
56,SLU,140,BRA,2002,1,0,1,1
56,SLU,140,BRA,2003,1,0,1,1
56,SLU,140,BRA,2004,1,0,1,1
56,SLU,140,BRA,2005,1,0,1,1
56,SLU,140,BRA,2006,1,0,1,1
56,SLU,140,BRA,2007,1,0,1,1
56,SLU,140,BRA,2008,1,0,1,1
56,SLU,140,BRA,2009,1,0,1,1
56,SLU,140,BRA,2010,1,0,1,1
56,SLU,140,BRA,2011,1,0,1,1
56,SLU,140,BRA,2012,1,0,1,1
56,SLU,145,BOL,1979,1,0,1,1
56,SLU,145,BOL,1980,1,0,1,1
56,SLU,145,BOL,1981,1,0,1,1
56,SLU,145,BOL,1982,1,0,1,1
56,SLU,145,BOL,1983,1,0,1,1
56,SLU,145,BOL,1984,1,0,1,1
56,SLU,145,BOL,1985,1,0,1,1
56,SLU,145,BOL,1986,1,0,1,1
56,SLU,145,BOL,1987,1,0,1,1
56,SLU,145,BOL,1988,1,0,1,1
56,SLU,145,BOL,1989,1,0,1,1
56,SLU,145,BOL,1990,1,0,1,1
56,SLU,145,BOL,1991,1,0,1,1
56,SLU,145,BOL,1992,1,0,1,1
56,SLU,145,BOL,1993,1,0,1,1
56,SLU,145,BOL,1994,1,0,1,1
56,SLU,145,BOL,1995,1,0,1,1
56,SLU,145,BOL,1996,1,0,1,1
56,SLU,145,BOL,1997,1,0,1,1
56,SLU,145,BOL,1998,1,0,1,1
56,SLU,145,BOL,1999,1,0,1,1
56,SLU,145,BOL,2000,1,0,1,1
56,SLU,145,BOL,2001,1,0,1,1
56,SLU,145,BOL,2002,1,0,1,1
56,SLU,145,BOL,2003,1,0,1,1
56,SLU,145,BOL,2004,1,0,1,1
56,SLU,145,BOL,2005,1,0,1,1
56,SLU,145,BOL,2006,1,0,1,1
56,SLU,145,BOL,2007,1,0,1,1
56,SLU,145,BOL,2008,1,0,1,1
56,SLU,145,BOL,2009,1,0,1,1
56,SLU,145,BOL,2010,1,0,1,1
56,SLU,145,BOL,2011,1,0,1,1
56,SLU,145,BOL,2012,1,0,1,1
56,SLU,150,PAR,1979,1,0,1,1
56,SLU,150,PAR,1980,1,0,1,1
56,SLU,150,PAR,1981,1,0,1,1
56,SLU,150,PAR,1982,1,0,1,1
56,SLU,150,PAR,1983,1,0,1,1
56,SLU,150,PAR,1984,1,0,1,1
56,SLU,150,PAR,1985,1,0,1,1
56,SLU,150,PAR,1986,1,0,1,1
56,SLU,150,PAR,1987,1,0,1,1
56,SLU,150,PAR,1988,1,0,1,1
56,SLU,150,PAR,1989,1,0,1,1
56,SLU,150,PAR,1990,1,0,1,1
56,SLU,150,PAR,1991,1,0,1,1
56,SLU,150,PAR,1992,1,0,1,1
56,SLU,150,PAR,1993,1,0,1,1
56,SLU,150,PAR,1994,1,0,1,1
56,SLU,150,PAR,1995,1,0,1,1
56,SLU,150,PAR,1996,1,0,1,1
56,SLU,150,PAR,1997,1,0,1,1
56,SLU,150,PAR,1998,1,0,1,1
56,SLU,150,PAR,1999,1,0,1,1
56,SLU,150,PAR,2000,1,0,1,1
56,SLU,150,PAR,2001,1,0,1,1
56,SLU,150,PAR,2002,1,0,1,1
56,SLU,150,PAR,2003,1,0,1,1
56,SLU,150,PAR,2004,1,0,1,1
56,SLU,150,PAR,2005,1,0,1,1
56,SLU,150,PAR,2006,1,0,1,1
56,SLU,150,PAR,2007,1,0,1,1
56,SLU,150,PAR,2008,1,0,1,1
56,SLU,150,PAR,2009,1,0,1,1
56,SLU,150,PAR,2010,1,0,1,1
56,SLU,150,PAR,2011,1,0,1,1
56,SLU,150,PAR,2012,1,0,1,1
56,SLU,155,CHL,1979,1,0,1,1
